file,tp_swin_missed_by_resnet,f1_swin,f1_resnet,delta,labels_swin_tp_resnet_fn
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/72750_1582_B9_4_7.png,2,0.33333333330555553,0.0,0.33333333330555553,"actin filaments,focal adhesion sites, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/48ed4f46-bbb1-11e8-b2ba-ac1f6b6435d0_11.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/19728_182_D2_3_6.png,2,0.33333333330555553,0.0,0.33333333330555553,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/50204_747_H6_5_11.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/630b8262-bba7-11e8-b2ba-ac1f6b6435d0_2.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/fc7c95f2-bbb2-11e8-b2ba-ac1f6b6435d0_2.png,2,0.33333333330555553,0.0,0.33333333330555553,"nuclear membrane, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/42d43a76-bbc9-11e8-b2bc-ac1f6b6435d0_5.png,2,0.33333333330555553,0.0,0.33333333330555553,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/37574_427_D2_2_6.png,2,0.33333333330555553,0.0,0.33333333330555553,"nuclear membrane, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/72750_1582_B9_4_18.png,2,0.33333333330555553,0.0,0.33333333330555553,"actin filaments,focal adhesion sites, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/37574_427_D2_3_12.png,2,0.33333333330555553,0.0,0.33333333330555553,"nuclear membrane, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/fd20e3ac-bbbf-11e8-b2bb-ac1f6b6435d0_3.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/a5bb5b5a-bbc5-11e8-b2bc-ac1f6b6435d0_12.png,2,0.33333333330555553,0.0,0.33333333330555553,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/fc7c95f2-bbb2-11e8-b2ba-ac1f6b6435d0_12.png,2,0.33333333330555553,0.0,0.33333333330555553,"nuclear membrane, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/90f10e84-bba4-11e8-b2b9-ac1f6b6435d0_7.png,2,0.33333333330555553,0.0,0.33333333330555553,"aggresome, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/033f4c8a-bb9b-11e8-b2b9-ac1f6b6435d0_8.png,2,0.33333333330555553,0.0,0.33333333330555553,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/18790_154_C1_2_18.png,2,0.33333333330555553,0.0,0.33333333330555553,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/ad87ff08-bb9a-11e8-b2b9-ac1f6b6435d0_10.png,2,0.33333333330555553,0.0,0.33333333330555553,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/b1504cc0-bbc8-11e8-b2bc-ac1f6b6435d0_13.png,2,0.33333333330555553,0.0,0.33333333330555553,"nuclear membrane, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/3d531d7e-bbbf-11e8-b2ba-ac1f6b6435d0_12.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/52515_1366_D3_3_6.png,2,0.33333333330555553,0.0,0.33333333330555553,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/19728_182_D2_4_2.png,2,0.33333333330555553,0.0,0.33333333330555553,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/3d531d7e-bbbf-11e8-b2ba-ac1f6b6435d0_18.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/50204_713_H6_2_16.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/6ea13c7a-bbac-11e8-b2ba-ac1f6b6435d0_7.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/e35b8462-bb9d-11e8-b2b9-ac1f6b6435d0_12.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/b5717256-bbbf-11e8-b2bb-ac1f6b6435d0_3.png,2,0.33333333330555553,0.0,0.33333333330555553,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/62a78750-bba5-11e8-b2ba-ac1f6b6435d0_9.png,2,0.33333333330555553,0.0,0.33333333330555553,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/19560_152_E12_1_6.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/50204_713_H6_2_18.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/a5bb5b5a-bbc5-11e8-b2bc-ac1f6b6435d0_8.png,2,0.33333333330555553,0.0,0.33333333330555553,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/d03f6068-bba4-11e8-b2ba-ac1f6b6435d0_9.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/0c1bce14-bbb9-11e8-b2ba-ac1f6b6435d0_6.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/d03f6068-bba4-11e8-b2ba-ac1f6b6435d0_8.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/bdc8253c-bb9f-11e8-b2b9-ac1f6b6435d0_7.png,2,0.33333333330555553,0.0,0.33333333330555553,"actin filaments,focal adhesion sites, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/48ed4f46-bbb1-11e8-b2ba-ac1f6b6435d0_10.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/37574_425_D2_2_14.png,2,0.33333333330555553,0.0,0.33333333330555553,"nuclear membrane, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/d03f6068-bba4-11e8-b2ba-ac1f6b6435d0_5.png,2,0.33333333330555553,0.0,0.33333333330555553,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/42d43a76-bbc9-11e8-b2bc-ac1f6b6435d0_12.png,2,0.33333333330555553,0.0,0.33333333330555553,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/588a8b7e-bba9-11e8-b2ba-ac1f6b6435d0_21.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/4f38387a-bbbb-11e8-b2ba-ac1f6b6435d0_8.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"actin filaments,focal adhesion sites, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/3929964a-bba3-11e8-b2b9-ac1f6b6435d0_13.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/3a15fb20-bbbc-11e8-b2ba-ac1f6b6435d0_6.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/5771fbb0-bb9e-11e8-b2b9-ac1f6b6435d0_4.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"actin filaments,focal adhesion sites, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/16532d20-bbad-11e8-b2ba-ac1f6b6435d0_9.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/90224790-bba2-11e8-b2b9-ac1f6b6435d0_11.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/9f3c2616-bba1-11e8-b2b9-ac1f6b6435d0_7.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/b51eaf30-bb9c-11e8-b2b9-ac1f6b6435d0_10.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/588a8b7e-bba9-11e8-b2ba-ac1f6b6435d0_15.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/34557_1495_H4_4_4.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/2b8e92aa-bbae-11e8-b2ba-ac1f6b6435d0_7.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"actin filaments,focal adhesion sites, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/34557_1495_H4_1_3.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/c2341f0c-bbc4-11e8-b2bc-ac1f6b6435d0_4.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"nuclear membrane, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/23e72682-bbb5-11e8-b2ba-ac1f6b6435d0_12.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"nuclear membrane, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/9f3c2616-bba1-11e8-b2b9-ac1f6b6435d0_4.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/49700_858_D3_2_5.png,2,0.4615384615029586,0.14285714284693876,0.3186813186560198,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/6b3a1d36-bbac-11e8-b2ba-ac1f6b6435d0_21.png,2,0.4615384615029586,0.15384615383431952,0.3076923076686391,"actin filaments,focal adhesion sites, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/eb17459c-bb9d-11e8-b2b9-ac1f6b6435d0_3.png,2,0.4615384615029586,0.15384615383431952,0.3076923076686391,"actin filaments,focal adhesion sites, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/6b3a1d36-bbac-11e8-b2ba-ac1f6b6435d0_13.png,2,0.4615384615029586,0.15384615383431952,0.3076923076686391,"actin filaments,focal adhesion sites, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/2a28f798-bbc7-11e8-b2bc-ac1f6b6435d0_13.png,2,0.4615384615029586,0.15384615383431952,0.3076923076686391,"actin filaments,focal adhesion sites, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/34557_1495_H4_1_5.png,2,0.4615384615029586,0.15384615383431952,0.3076923076686391,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/35447_1042_D7_2_38.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/a7f69ef6-bbbc-11e8-b2ba-ac1f6b6435d0_10.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/0e562714-bbb5-11e8-b2ba-ac1f6b6435d0_5.png,2,0.30769230766863903,0.0,0.30769230766863903,"intermediate filaments, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/e0164238-bbb1-11e8-b2ba-ac1f6b6435d0_7.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/83baa0c0-bbc4-11e8-b2bc-ac1f6b6435d0_22.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/54565_870_B1_1_6.png,2,0.30769230766863903,0.0,0.30769230766863903,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/acc5291e-bbc8-11e8-b2bc-ac1f6b6435d0_7.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/6a29c18a-bbc5-11e8-b2bc-ac1f6b6435d0_16.png,2,0.30769230766863903,0.0,0.30769230766863903,"intermediate filaments, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/b5717256-bbbf-11e8-b2bb-ac1f6b6435d0_14.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/b8020536-bbc3-11e8-b2bc-ac1f6b6435d0_10.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/37574_421_D2_2_25.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/eb013526-bb99-11e8-b2b9-ac1f6b6435d0_19.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/76d842c0-bbb7-11e8-b2ba-ac1f6b6435d0_15.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/a205dd9e-bb9a-11e8-b2b9-ac1f6b6435d0_7.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/72750_1556_B9_1_8.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/55465_1472_A2_1_26.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/19728_182_D2_3_8.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/6ea13c7a-bbac-11e8-b2ba-ac1f6b6435d0_11.png,2,0.30769230766863903,0.0,0.30769230766863903,"intermediate filaments, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/72750_1556_B9_2_3.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/36554_428_C6_1_14.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear speckles, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/9444d95a-bbc5-11e8-b2bc-ac1f6b6435d0_9.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/02fefb04-bbc7-11e8-b2bc-ac1f6b6435d0_16.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/7c3888c0-bbc0-11e8-b2bb-ac1f6b6435d0_6.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/ec4d48d8-bbb3-11e8-b2ba-ac1f6b6435d0_24.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/18790_154_C1_2_12.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/62a78750-bba5-11e8-b2ba-ac1f6b6435d0_26.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/7f5765ac-bbb2-11e8-b2ba-ac1f6b6435d0_12.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/34843_813_G3_1_10.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear speckles, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/14674_564_G7_2_6.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/6ac35e1e-bbbe-11e8-b2ba-ac1f6b6435d0_25.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/64289_1269_B9_2_14.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear speckles, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/62493_1326_B10_6_4.png,2,0.30769230766863903,0.0,0.30769230766863903,"intermediate filaments, nuclear membrane"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/58648dd8-bbbe-11e8-b2ba-ac1f6b6435d0_25.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/26a4c948-bba0-11e8-b2b9-ac1f6b6435d0_13.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/40070_411_G10_1_11.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear speckles, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/ffc30612-bbbf-11e8-b2bb-ac1f6b6435d0_10.png,2,0.30769230766863903,0.0,0.30769230766863903,"nucleoli fibrillar center, nucleoplasm"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/eb013526-bb99-11e8-b2b9-ac1f6b6435d0_14.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/40070_415_G10_2_11.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear speckles, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/55465_1472_A2_1_23.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/18790_154_C1_2_5.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/0bee0bbc-bba7-11e8-b2ba-ac1f6b6435d0_7.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/51142_735_F6_4_3.png,2,0.30769230766863903,0.0,0.30769230766863903,"intermediate filaments, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/b8020536-bbc3-11e8-b2bc-ac1f6b6435d0_4.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/7dc853ee-bbc2-11e8-b2bb-ac1f6b6435d0_15.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/6ca1a47c-bba3-11e8-b2b9-ac1f6b6435d0_5.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/83baa0c0-bbc4-11e8-b2bc-ac1f6b6435d0_18.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, nucleoli fibrillar center"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/b72e8c6c-bb9e-11e8-b2b9-ac1f6b6435d0_27.png,2,0.30769230766863903,0.0,0.30769230766863903,"nucleoli fibrillar center, nucleoplasm"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/2765dc5c-bbbc-11e8-b2ba-ac1f6b6435d0_4.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/b5717256-bbbf-11e8-b2bb-ac1f6b6435d0_7.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/61399_1130_H8_2_7.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, intermediate filaments"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/35447_1042_D7_2_27.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/69a53f8a-bba4-11e8-b2b9-ac1f6b6435d0_5.png,2,0.30769230766863903,0.0,0.30769230766863903,"actin filaments,focal adhesion sites, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/58648dd8-bbbe-11e8-b2ba-ac1f6b6435d0_31.png,2,0.30769230766863903,0.0,0.30769230766863903,"aggresome, nuclear speckles"
/scratch3/SAMEED/HPA/HPA_DINO_CELLS/dataset/7dc853ee-bbc2-11e8-b2bb-ac1f6b6435d0_7.png,2,0.30769230766863903,0.0,0.30769230766863903,"nuclear membrane, nuclear speckles"
